year,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,weapon,weapcat,newcrime,newoff,injury,treatment,locationr,notify
2000,1,1,2,1,1,1,7,1,1,2,3,2,0,1,4,1,2,1,2
2000,1,1,2,1,7,2,7,0,1,2,4,2,0,1,4,0,0,5,1
2000,2,2,2,2,7,2,7,5,1,1,4,2,0,1,4,0,0,1,1
2000,2,2,2,2,6,2,7,0,3,2,1,2,0,1,4,0,0,1,2
2000,2,1,2,1,5,2,7,0,1,2,4,3,5,1,4,0,0,3,2
2000,2,1,2,1,5,2,7,1,4,2,3,2,0,1,4,0,0,5,1
2000,2,1,2,1,7,2,7,1,2,1,4,2,0,1,4,0,0,3,1
2000,2,1,2,1,6,2,7,1,2,1,4,2,0,1,4,0,0,3,2
2000,1,1,2,1,4,1,7,1,4,2,4,3,5,1,4,1,2,5,2
2000,1,1,2,1,8,2,7,1,4,2,4,2,0,1,4,0,0,5,2
2000,2,1,2,1,1,1,7,3,3,1,1,2,0,1,4,0,0,4,2
2000,2,1,2,1,6,4,7,0,4,2,1,2,0,1,4,0,0,1,2
2000,2,1,2,1,6,2,7,1,2,2,4,2,0,1,4,0,0,5,2
2000,2,1,2,1,6,2,7,1,2,2,4,2,0,1,4,0,0,5,2
2000,1,1,2,1,6,2,7,1,1,1,4,2,0,1,4,0,0,3,2
2000,1,1,2,1,5,1,7,1,4,2,4,2,0,1,4,0,0,3,1
2000,2,1,1,4,6,4,7,5,1,1,4,2,0,1,4,0,0,5,1
2000,1,1,2,1,3,1,7,1,4,2,3,2,0,1,4,0,0,3,1
2000,1,1,2,1,6,2,7,0,4,2,4,2,0,1,4,0,0,3,2
2000,1,1,2,1,1,1,7,1,1,2,6,2,0,1,4,0,0,3,2
2000,2,1,2,1,2,1,7,2,4,2,4,2,0,1,4,1,2,3,1
2000,1,1,2,1,7,2,7,4,1,1,3,2,0,1,4,0,0,4,1
2000,2,1,2,1,1,1,7,0,1,2,3,2,0,1,4,0,0,4,2
2000,2,1,2,1,7,2,7,1,1,2,4,2,0,1,4,0,0,4,2
2000,1,1,2,1,2,1,7,0,4,2,4,2,0,1,4,0,0,3,2
2000,2,1,2,1,7,2,7,1,4,2,1,2,0,1,4,1,2,1,2
2000,2,1,2,1,7,2,7,1,4,2,1,2,0,1,4,1,2,1,2
2000,1,1,2,1,4,1,7,1,4,2,4,3,5,1,4,1,1,3,2
2000,1,1,2,1,1,1,7,0,1,2,3,2,0,1,4,0,0,5,2
2000,2,1,2,1,7,2,7,1,3,2,3,2,0,1,4,0,0,5,2
2000,2,1,2,1,7,2,7,1,3,2,3,2,0,1,4,0,0,5,2
2000,2,1,2,1,1,1,7,1,4,2,3,2,0,1,4,0,0,4,1
2000,1,1,2,1,2,1,7,0,1,2,4,2,0,1,4,0,0,3,2
2000,2,1,2,1,2,1,7,5,4,1,3,2,0,1,4,0,0,3,1
2000,2,1,1,4,6,2,7,5,1,1,4,2,0,1,4,0,0,3,1
2000,1,1,1,4,1,1,7,1,3,2,4,2,0,1,4,1,1,4,3
2000,2,2,2,2,4,5,7,5,1,1,1,2,0,1,4,1,2,3,1
2000,1,2,1,4,6,2,7,1,4,2,4,3,5,1,4,0,0,5,2
2000,2,1,2,1,2,1,7,0,2,2,3,2,0,1,4,0,0,2,1
2000,1,1,2,1,1,1,7,1,4,2,4,2,0,1,4,0,0,4,2
2000,1,1,2,1,7,2,7,1,4,2,4,2,0,1,4,0,0,5,1
2000,2,1,2,1,6,2,7,0,3,2,4,2,0,1,4,0,0,3,2
2000,1,1,2,1,1,1,7,0,3,2,4,2,0,1,4,0,0,3,2
2000,2,1,2,1,5,1,7,0,1,2,3,2,0,1,4,0,0,2,1
2000,2,1,2,1,6,3,7,5,2,1,4,2,0,2,5,0,0,3,1
2000,2,1,2,1,7,3,7,1,1,2,4,2,0,2,5,0,0,3,1
2000,1,1,2,1,8,2,7,5,1,1,6,3,5,2,5,0,0,3,2
2000,2,1,2,1,8,2,7,1,2,1,6,3,5,2,5,0,0,3,1
2000,2,1,1,4,6,2,7,1,3,2,6,3,5,2,5,0,0,3,1
2000,1,1,1,4,3,1,7,1,1,2,4,2,0,2,5,0,0,3,2
2000,1,1,2,1,3,1,7,1,4,2,4,3,5,2,5,0,0,3,2
2000,2,1,2,1,4,4,7,2,4,1,6,3,5,2,5,0,0,3,2
2000,2,3,2,3,7,2,7,1,4,2,6,3,5,2,5,0,0,3,2
2000,1,1,1,4,2,1,7,1,4,2,6,2,0,2,5,0,0,2,2
2000,1,1,1,4,5,2,7,1,4,2,6,2,0,2,5,0,0,5,1
2000,2,3,2,3,5,1,7,1,4,2,4,2,0,2,5,0,0,3,2
2000,2,1,2,1,5,1,7,1,1,2,4,2,0,2,5,0,0,3,2
2000,1,1,2,1,6,2,7,0,1,2,4,3,5,2,5,0,0,3,2
2000,2,1,2,1,6,4,7,5,1,1,6,2,0,2,5,0,0,3,1
2000,2,1,2,1,7,2,7,5,1,1,6,3,5,2,5,0,0,3,1
2000,1,3,2,3,5,1,7,4,2,1,5,3,5,2,5,0,0,3,1
2001,2,3,2,3,4,1,7,1,1,2,4,2,0,1,1,1,2,1,1
2001,2,1,2,1,2,1,7,1,3,2,2,2,0,1,1,1,2,1,1
2001,2,1,2,1,6,2,7,2,3,1,4,3,5,1,1,0,0,3,2
2001,2,1,2,1,3,1,7,1,3,2,1,2,0,1,1,1,1,3,2
2001,2,1,1,4,6,2,7,3,4,1,4,2,0,1,1,1,2,5,1
2001,1,1,2,1,6,2,7,0,3,2,4,2,0,1,1,0,0,3,1
2001,2,1,2,1,5,1,7,1,1,2,4,2,0,1,1,1,2,2,2
2001,2,1,2,1,2,1,7,0,4,2,4,2,0,1,1,1,1,4,3
2001,2,1,2,1,4,1,7,1,2,2,1,2,0,1,1,1,1,1,2
2001,2,1,2,1,2,1,7,4,2,1,1,2,0,1,1,1,1,2,2
2001,2,1,2,1,5,2,7,0,3,2,1,2,0,1,2,1,1,1,1
2001,2,1,2,1,7,2,7,0,1,2,4,2,0,1,2,0,0,3,1
2001,1,1,2,1,3,1,7,2,4,2,4,1,2,1,2,0,0,1,2
2001,1,1,2,1,4,1,7,5,1,1,4,1,3,1,2,1,1,3,1
2001,1,1,2,1,5,1,7,5,3,1,4,1,1,1,2,1,2,1,1
2001,1,1,2,1,2,1,7,1,1,2,4,2,0,1,2,0,0,3,2
2001,1,1,2,1,6,2,7,0,3,2,4,1,2,1,2,0,0,1,1
2001,1,3,2,3,7,2,7,2,4,2,4,1,2,1,2,0,0,3,1
2001,1,1,2,1,2,1,7,1,3,2,3,2,0,1,2,0,0,3,2
2001,2,1,2,1,6,2,7,1,3,2,4,1,1,1,2,0,0,1,1
2001,1,1,1,4,2,1,7,0,3,2,4,1,3,1,2,0,0,5,2
2001,1,1,2,1,7,4,7,1,4,2,4,2,0,1,2,0,0,3,1
2001,1,1,2,1,1,1,7,1,1,2,4,2,0,1,2,0,0,3,2
2001,2,1,2,1,6,1,7,1,4,2,6,1,2,1,2,0,0,1,2
2001,1,1,2,1,6,2,7,5,2,1,4,3,5,1,2,0,0,1,2
2001,2,1,2,1,7,4,7,5,1,1,4,1,1,1,2,0,0,3,1
2001,1,1,2,1,6,1,7,2,3,1,5,1,1,1,2,1,2,2,1
2001,2,1,2,1,6,4,7,3,4,1,3,2,0,1,2,1,1,1,2
2001,1,1,2,1,7,2,7,1,2,2,4,1,1,1,2,0,0,3,1
2001,2,2,1,4,1,1,7,1,4,2,3,2,0,1,2,0,0,4,2
2001,1,1,1,4,5,4,7,5,3,1,4,1,2,1,2,1,2,3,1
2001,1,1,1,4,5,5,7,5,3,1,4,1,2,1,2,1,2,3,1
2001,2,1,2,1,8,2,7,1,1,2,4,3,5,1,2,0,0,3,1
2001,1,1,2,1,7,2,7,1,3,2,4,1,3,1,2,0,0,1,1
2001,1,1,1,4,6,1,7,2,3,1,4,2,0,1,2,0,0,3,1
2001,1,1,1,4,6,1,7,2,3,1,5,3,5,1,2,0,0,3,1
2001,1,1,2,1,4,1,7,1,1,2,3,1,3,1,3,1,2,2,1
2001,1,1,1,4,4,1,7,1,4,2,4,2,0,1,3,1,2,3,1
2001,1,1,2,1,2,1,7,1,2,2,4,1,3,1,3,1,1,1,1
2001,1,2,2,2,6,2,7,1,1,2,6,1,3,1,3,0,0,2,2
2001,1,1,2,1,7,2,7,1,1,2,4,1,3,1,3,1,2,3,1
2001,1,1,1,4,6,2,7,0,3,2,4,1,2,1,3,0,0,3,2
2001,1,1,2,1,2,1,7,0,4,2,3,1,3,1,3,1,1,4,2
2001,1,1,2,1,6,2,7,1,4,2,4,1,2,1,3,0,0,3,1
2001,1,1,2,1,2,1,7,0,4,2,4,1,1,1,3,0,0,5,3
2001,1,1,2,1,3,1,7,2,2,1,3,2,0,1,3,1,2,4,1
2001,1,1,2,1,1,1,7,1,2,2,4,1,3,1,3,0,0,3,2
2001,2,1,2,1,6,4,7,1,2,2,6,1,3,1,3,0,0,3,2
2001,1,1,1,4,2,1,7,5,3,1,3,1,3,1,3,0,0,4,1
2001,1,1,2,1,1,1,7,3,3,1,4,2,0,1,3,1,2,4,1
2001,2,1,2,1,6,2,7,0,2,2,3,1,3,1,3,0,0,1,1
2001,1,1,1,4,3,1,7,2,3,1,4,1,3,1,3,1,1,3,2
2001,1,1,1,4,3,1,7,2,4,2,4,1,1,1,3,0,0,3,1
2001,1,2,2,2,1,1,7,0,1,2,3,1,3,1,3,0,0,1,2
2001,1,1,2,1,6,4,7,4,4,1,3,1,3,1,3,1,2,1,2
2001,2,1,2,1,3,1,7,0,1,3,4,1,3,1,3,1,2,3,1
2001,2,2,2,2,6,2,7,0,3,3,3,1,4,1,3,0,0,4,3
2001,1,1,2,1,6,2,7,1,4,2,4,1,1,1,3,0,0,3,1
2001,2,1,2,1,6,4,7,1,4,2,4,1,1,1,3,1,2,3,1
2001,2,1,2,1,4,1,7,0,2,2,3,1,2,1,3,0,0,2,3
2001,1,1,2,1,1,1,7,2,2,2,4,1,1,1,3,0,0,4,1
2001,2,3,2,3,4,4,7,2,4,1,4,1,3,1,3,1,2,3,2
2001,2,1,2,1,6,2,7,0,1,2,2,1,4,1,3,1,1,1,2
2001,2,1,2,1,4,5,7,1,4,1,1,2,0,1,3,1,2,3,1
2001,1,1,2,1,6,2,7,1,4,2,4,1,3,1,3,0,0,3,1
2001,1,1,2,1,2,1,7,1,2,2,3,1,3,1,3,1,2,1,1
2001,1,1,2,1,3,1,7,1,4,2,4,3,5,1,3,1,2,3,1
2001,1,1,2,1,4,1,7,4,4,1,1,1,4,1,3,0,0,3,2
2001,1,1,2,1,5,5,7,0,3,2,4,1,3,1,3,1,2,3,3
2001,2,1,2,1,6,2,7,1,2,2,4,1,3,1,3,0,0,3,2
2001,1,1,2,1,7,2,7,1,2,2,4,1,3,1,3,0,0,3,2
2001,1,1,2,1,3,1,7,0,1,2,4,1,2,1,3,0,0,3,2
2001,1,1,2,1,4,1,7,1,4,1,4,1,2,1,3,0,0,3,1
2001,1,1,2,1,6,4,7,1,4,2,4,1,2,1,3,0,0,1,2
2001,1,1,1,4,3,1,7,0,3,2,5,1,3,1,3,1,2,3,2
2001,1,1,2,1,2,1,7,1,3,1,3,1,4,1,3,0,0,2,2
2001,1,1,2,1,2,1,7,1,3,1,3,1,3,1,3,0,0,3,1
2001,1,1,2,1,5,1,7,2,2,1,4,1,3,1,3,0,0,3,2
2001,2,1,2,1,6,2,7,1,2,2,1,1,4,1,3,0,0,1,1
2001,1,1,2,1,3,1,7,2,4,2,4,1,3,1,3,0,0,3,1
2001,1,2,2,2,6,2,7,0,3,2,4,1,2,1,3,0,0,1,2
2001,1,1,2,1,6,2,7,1,2,1,4,2,0,1,4,0,0,5,1
2001,1,1,2,1,2,1,7,1,1,2,3,2,0,1,4,1,1,5,2
2001,1,1,2,1,2,1,7,1,1,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,2,1,7,1,1,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,1,1,7,3,3,1,4,2,0,1,4,1,1,4,2
2001,1,1,2,1,7,2,7,0,2,2,4,2,0,1,4,0,0,3,1
2001,2,1,2,1,2,1,7,0,1,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,3,1,7,0,2,2,4,2,0,1,4,0,0,4,2
2001,2,1,2,1,7,2,7,1,1,2,3,2,0,1,4,0,0,5,2
2001,2,1,2,1,2,1,7,4,3,1,1,2,0,1,4,0,0,4,1
2001,1,1,2,1,1,1,7,5,2,1,4,3,5,1,4,0,0,4,1
2001,1,1,1,4,4,2,7,4,4,1,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,7,2,7,1,3,1,3,2,0,1,4,0,0,3,2
2001,1,1,2,1,4,1,7,1,2,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,4,1,7,1,2,2,4,2,0,1,4,0,0,3,2
2001,2,2,2,2,5,2,7,5,2,1,3,2,0,1,4,0,0,5,3
2001,1,1,2,1,6,2,7,0,2,2,4,2,0,1,4,0,0,5,2
2001,1,1,2,1,4,1,7,0,2,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,2,7,0,2,3,3,2,0,1,4,0,0,1,2
2001,1,1,2,1,3,1,7,0,2,2,3,2,0,1,4,0,0,3,2
2001,1,1,2,1,7,2,7,1,1,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,5,2,7,1,4,2,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,6,2,7,1,2,1,4,2,0,1,4,0,0,1,1
2001,2,1,2,1,6,2,7,1,2,1,3,2,0,1,4,0,0,1,1
2001,2,1,2,1,1,1,7,1,2,1,3,2,0,1,4,0,0,1,1
2001,1,1,2,1,5,2,7,1,2,2,4,3,5,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,0,4,3,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,0,4,3,4,2,0,1,4,0,0,5,2
2001,2,1,2,1,6,2,7,0,4,3,3,2,0,1,4,0,0,5,2
2001,2,1,2,1,2,1,7,1,3,1,4,2,0,1,4,1,1,3,1
2001,1,1,2,1,6,1,7,4,3,1,3,2,0,1,4,1,1,1,1
2001,2,1,88,1,6,4,7,2,1,1,4,2,0,1,4,0,0,3,1
2001,1,3,2,3,6,2,7,0,4,2,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,5,1,7,2,1,1,4,2,0,1,4,0,0,3,2
2001,1,1,1,4,1,1,7,0,3,2,3,2,0,1,4,0,0,4,1
2001,2,1,2,1,2,1,7,0,3,2,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,2,1,7,1,1,3,3,2,0,1,4,0,0,2,2
2001,1,1,2,1,3,1,7,1,3,2,5,3,5,1,4,0,0,3,2
2001,1,1,1,4,5,1,7,1,4,2,4,2,0,1,4,1,2,3,1
2001,2,1,2,1,6,2,7,4,4,1,4,3,5,1,4,0,0,3,2
2001,2,1,2,1,3,1,7,2,3,2,3,2,0,1,4,0,0,4,2
2001,2,1,2,1,6,2,7,0,4,2,4,2,0,1,4,0,0,5,2
2001,1,1,2,1,2,1,7,0,1,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,2,1,7,0,1,2,3,2,0,1,4,1,2,3,2
2001,1,1,2,1,4,1,7,0,1,2,4,2,0,1,4,0,0,1,2
2001,2,1,2,1,2,1,7,0,2,3,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,4,1,7,4,4,1,4,2,0,1,4,0,0,3,1
2001,1,3,2,3,5,1,7,1,4,2,4,2,0,1,4,0,0,2,2
2001,1,1,2,1,1,1,7,0,1,2,3,2,0,1,4,0,0,4,3
2001,1,1,2,1,5,1,7,4,4,1,4,2,0,1,4,0,0,3,3
2001,1,1,2,1,1,1,7,1,1,2,4,2,0,1,4,0,0,4,2
2001,1,1,2,1,6,2,7,3,2,1,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,4,1,7,1,3,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,4,2,7,1,4,1,4,2,0,1,4,1,1,1,1
2001,2,1,2,1,5,2,7,3,3,1,4,2,0,1,4,0,0,3,1
2001,1,1,1,4,6,2,7,0,3,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,4,7,3,4,1,6,2,0,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,0,4,2,4,2,0,1,4,0,0,3,1
2001,2,1,2,1,2,1,7,1,3,2,3,2,0,1,4,1,1,3,1
2001,1,1,2,1,4,1,7,4,4,1,4,3,5,1,4,0,0,3,2
2001,2,1,1,4,4,1,7,1,4,2,4,2,0,1,4,1,2,3,1
2001,2,1,2,1,5,2,7,0,3,3,3,2,0,1,4,0,0,4,2
2001,2,1,2,1,7,1,7,5,2,1,4,2,0,1,4,0,0,5,1
2001,1,1,2,1,7,2,7,1,4,2,3,2,0,1,4,0,0,3,1
2001,1,1,2,1,2,1,7,0,2,2,4,3,5,1,4,0,0,3,2
2001,1,1,2,1,1,1,7,0,1,2,3,2,0,1,4,1,1,4,1
2001,1,1,2,1,6,1,7,5,3,1,2,2,0,1,4,0,0,2,1
2001,1,1,2,1,3,1,7,0,2,3,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,2,1,7,4,4,1,3,2,0,1,4,0,0,5,2
2001,1,1,2,1,1,1,7,0,3,3,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,1,1,7,0,3,3,3,2,0,1,4,0,0,4,2
2001,2,1,2,1,7,2,7,1,1,2,4,2,0,1,4,0,0,1,1
2001,1,1,88,1,7,2,7,0,2,2,4,2,0,1,4,0,0,2,1
2001,1,1,2,1,7,2,7,1,3,2,4,3,5,1,4,0,0,3,1
2001,2,1,2,1,6,2,7,1,4,2,3,2,0,1,4,0,0,4,1
2001,2,1,2,1,6,4,7,0,1,2,1,2,0,1,4,0,0,1,1
2001,2,1,2,1,6,2,7,0,2,2,3,2,0,1,4,1,1,4,1
2001,2,1,2,1,6,2,7,1,4,2,1,2,0,1,4,0,0,1,1
2001,2,1,2,1,2,1,7,4,4,1,4,2,0,1,4,0,0,5,1
2001,2,1,2,1,1,1,7,4,4,1,4,2,0,1,4,0,0,5,1
2001,1,1,1,4,6,2,7,1,4,1,4,2,0,1,4,0,0,3,1
2001,1,1,1,4,7,2,7,1,4,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,88,7,5,4,1,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,3,1,7,0,2,2,4,2,0,1,4,1,2,3,1
2001,2,1,2,1,6,2,7,0,1,3,3,2,0,1,4,1,2,3,1
2001,1,2,2,2,7,2,7,1,2,2,3,2,0,1,4,0,0,3,2
2001,2,2,2,2,1,1,7,1,3,2,3,2,0,1,4,1,2,4,1
2001,1,1,2,1,2,1,7,1,3,2,4,2,0,1,4,0,0,5,2
2001,2,1,2,1,1,1,7,1,3,2,3,2,0,1,4,0,0,5,2
2001,2,2,1,4,1,1,7,1,4,2,3,2,0,1,4,0,0,4,2
2001,2,2,1,4,1,1,7,1,4,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,6,2,7,1,4,2,3,2,0,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,0,1,2,3,2,0,1,4,0,0,5,2
2001,1,1,88,1,5,1,7,1,1,2,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,1,1,3,2,2,0,1,4,0,0,1,2
2001,1,1,2,1,5,1,7,1,1,2,4,3,5,1,4,0,0,3,2
2001,1,1,2,1,4,1,7,1,1,2,4,3,5,1,4,1,1,3,2
2001,1,1,2,1,6,2,7,0,1,2,4,3,5,1,4,0,0,3,1
2001,1,1,2,1,6,2,7,4,4,1,1,2,0,1,4,1,2,1,2
2001,1,1,1,4,8,2,7,4,3,1,2,2,0,1,4,0,0,1,1
2001,2,3,2,3,6,2,7,1,4,2,6,2,0,1,4,0,0,1,3
2001,2,1,2,1,6,2,7,2,4,2,3,2,0,1,4,0,0,3,2
2001,2,1,2,1,5,1,7,1,4,1,4,2,0,1,4,0,0,1,1
2001,1,2,2,2,7,2,7,0,3,2,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,5,4,7,0,4,2,4,2,0,1,4,1,1,3,1
2001,2,1,2,1,3,1,7,2,2,1,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,1,1,7,1,2,2,3,2,0,1,4,1,2,4,2
2001,1,1,2,1,1,1,7,1,2,2,3,2,0,1,4,1,2,4,2
2001,1,1,2,1,7,2,7,0,2,2,4,2,0,1,4,1,1,3,1
2001,1,1,2,1,7,3,7,3,4,1,4,3,5,1,4,0,0,3,2
2001,1,1,2,1,6,2,7,0,3,2,5,2,0,1,4,0,0,1,1
2001,2,1,2,1,6,2,7,1,4,1,2,2,0,1,4,0,0,1,1
2001,1,1,2,1,1,1,7,1,3,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,6,2,7,0,2,2,3,2,0,1,4,0,0,4,1
2001,1,1,2,1,6,2,7,0,2,2,3,2,0,1,4,0,0,4,1
2001,2,1,2,1,6,2,7,1,2,3,4,2,0,1,4,0,0,5,2
2001,1,1,2,1,1,1,7,0,3,2,3,2,0,1,4,1,1,4,2
2001,1,1,2,1,6,2,7,0,3,2,3,2,0,1,4,0,0,2,2
2001,1,1,2,1,5,1,7,3,4,1,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,2,7,1,3,2,3,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,2,7,1,3,2,4,3,5,1,4,0,0,5,1
2001,1,1,2,1,2,1,7,0,3,3,4,2,0,1,4,0,0,4,2
2001,2,1,2,1,5,4,7,3,2,1,3,3,5,1,4,0,0,3,1
2001,1,1,2,1,6,2,7,0,3,2,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,6,2,7,0,3,2,4,2,0,1,4,0,0,5,1
2001,1,1,1,4,1,1,7,0,4,2,3,2,0,1,4,0,0,4,2
2001,1,1,1,4,5,4,7,2,3,1,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,5,4,7,2,2,1,2,2,0,1,4,1,1,1,2
2001,2,1,2,1,6,2,7,1,1,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,7,2,7,1,4,2,4,2,0,1,4,0,0,3,1
2001,2,1,2,1,6,2,7,3,4,1,1,2,0,1,4,0,0,1,2
2001,2,1,2,1,6,2,7,1,1,2,4,3,5,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,1,4,2,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,1,1,7,1,4,2,3,2,0,1,4,1,2,4,2
2001,1,1,2,1,1,1,7,1,4,2,6,2,0,1,4,0,0,4,2
2001,1,1,2,1,2,1,7,2,2,2,3,2,0,1,4,0,0,3,2
2001,2,2,2,2,5,4,7,1,4,2,4,3,5,1,4,0,0,3,1
2001,2,1,2,1,7,2,7,0,3,2,4,2,0,1,4,0,0,4,2
2001,2,1,2,1,5,2,7,4,4,1,4,2,0,1,4,0,0,3,2
2001,1,3,2,3,5,2,7,1,4,2,4,2,0,1,4,0,0,3,1
2001,2,1,1,4,1,1,7,2,2,1,4,2,0,1,4,0,0,4,2
2001,1,1,2,1,1,1,7,1,2,2,4,2,0,1,4,1,1,4,2
2001,2,1,2,1,5,1,7,0,4,2,4,2,0,1,4,0,0,3,1
2001,1,1,1,4,6,2,7,1,4,2,4,3,5,1,4,0,0,1,1
2001,1,1,2,1,2,1,7,2,3,1,4,3,5,1,4,1,1,3,2
2001,2,1,2,1,7,2,7,4,4,1,3,2,0,1,4,0,0,3,1
2001,1,3,2,3,6,2,7,1,3,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,2,7,1,2,2,3,2,0,1,4,0,0,3,1
2001,1,1,2,1,2,1,7,1,3,2,4,2,0,1,4,0,0,4,2
2001,1,2,2,2,3,1,7,0,3,2,3,2,0,1,4,0,0,5,2
2001,1,1,2,1,7,2,7,1,2,2,3,2,0,1,4,0,0,3,2
2001,2,1,2,1,5,2,7,1,3,2,4,2,0,1,4,0,0,5,2
2001,1,1,2,1,1,1,7,0,3,2,3,2,0,1,4,0,0,4,2
2001,2,1,2,1,6,2,7,0,2,2,2,2,0,1,4,0,0,4,2
2001,1,1,2,1,7,2,7,1,3,2,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,4,1,7,3,2,1,4,2,0,1,4,0,0,5,2
2001,2,1,2,1,2,1,7,0,2,3,3,2,0,1,4,0,0,3,1
2001,1,1,2,1,2,1,7,0,3,2,4,3,5,1,4,0,0,3,2
2001,2,3,1,4,7,3,7,1,3,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,4,1,7,5,3,1,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,2,1,7,2,4,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,2,1,7,2,4,2,3,2,0,1,4,0,0,4,2
2001,1,1,2,1,6,2,7,1,3,2,4,2,0,1,4,0,0,4,1
2001,1,1,2,1,2,1,7,1,3,2,4,2,0,1,4,0,0,2,2
2001,1,1,2,1,4,1,7,1,1,2,3,2,0,1,4,1,2,3,2
2001,1,1,2,1,3,1,7,0,3,2,4,2,0,1,4,0,0,2,2
2001,1,1,2,1,3,1,7,1,4,2,3,2,0,1,4,0,0,2,2
2001,2,1,2,1,7,2,7,0,1,2,3,2,0,1,4,0,0,5,2
2001,2,1,2,1,6,2,7,3,3,1,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,2,1,7,1,3,2,4,2,0,1,4,1,2,4,1
2001,1,1,2,1,2,1,7,1,3,2,3,2,0,1,4,1,2,4,1
2001,1,1,2,1,2,1,7,1,3,2,4,3,5,1,4,0,0,3,1
2001,1,2,2,2,6,2,7,2,4,2,6,2,0,1,4,0,0,5,2
2001,1,1,2,1,6,4,7,1,3,1,4,3,5,1,4,0,0,3,2
2001,1,3,2,3,5,2,7,1,4,2,4,2,0,1,4,0,0,1,1
2001,1,1,2,1,6,2,7,0,4,2,4,2,0,1,4,0,0,1,1
2001,1,1,2,1,7,2,7,1,3,2,5,2,0,1,4,0,0,1,1
2001,2,1,2,1,7,2,7,0,3,2,4,2,0,1,4,1,1,3,2
2001,1,1,2,1,5,1,7,1,3,2,3,2,0,1,4,0,0,3,2
2001,1,1,1,4,6,2,7,1,4,1,4,2,0,1,4,0,0,3,1
2001,1,1,1,4,5,1,7,1,4,2,3,2,0,1,4,0,0,1,1
2001,1,1,2,1,2,1,7,0,4,2,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,4,2,7,1,1,2,4,2,0,1,4,0,0,3,2
2001,1,1,2,1,6,2,7,0,1,2,3,2,0,1,4,0,0,3,1
2001,1,1,2,1,5,2,7,0,3,2,4,2,0,1,4,0,0,5,1
2001,1,1,2,1,5,2,7,0,3,2,4,2,0,1,4,0,0,3,1
2001,1,1,2,1,7,2,7,0,2,2,4,2,0,1,4,0,0,3,2
2001,2,1,2,1,6,2,7,0,2,2,3,2,0,1,4,0,0,3,1
2001,1,1,2,1,5,1,7,1,4,2,3,2,0,1,4,1,2,1,1
2001,2,1,2,1,6,2,7,2,4,2,4,2,0,2,5,0,0,3,1
2001,2,1,2,1,4,1,7,4,3,1,4,2,0,2,5,0,0,3,1
2001,2,1,2,1,3,1,7,2,4,1,6,2,0,2,5,0,0,3,1
2001,1,2,2,2,5,4,7,2,4,1,6,3,5,2,5,0,0,3,2
2001,2,2,2,2,5,1,7,5,2,1,4,2,0,2,5,0,0,2,2
2001,2,1,2,1,4,1,7,1,4,2,6,2,0,2,5,0,0,3,2
2001,2,1,2,1,7,2,7,3,2,1,6,3,5,2,5,0,0,5,2
2001,2,3,2,3,6,2,7,0,4,2,6,2,0,2,5,0,0,3,1
